defence/clean_sheets,defence/goals_conceded,defence/tackles,defence/tackle_success_%,defence/last_man_tackles,defence/blocked_shots,defence/interceptions,defence/clearances,defence/headed_clearance,defence/clearances_off_line,defence/successful_50/50s,defence/aerial_battles_won,defence/aerial_battles_lost,defence/own_goals,defence/errors_leading_to_goal,teamplay/goals,teamplay/assists,teamplay/passes_per_match,teamplay/big_chances_created,teamplay/cross_accuracy_%,teamplay/through_balls,discipline/yellow_cards,discipline/red_cards,discipline/fouls,discipline/offsides,attack/goals,attack/goals_per_match,attack/headed_goals,attack/goals_with_right_foot,attack/goals_with_left_foot,attack/penalties_scored,attack/freekicks_scored,attack/shots,attack/shots_on_target,attack/shooting_accuracy_%,attack/hit_woodwork,attack/big_chances_missed,goalkeeping/saves,goalkeeping/penalties_saved,goalkeeping/punches,goalkeeping/high_claims,goalkeeping/catches,goalkeeping/sweeper_clearances,goalkeeping/throw_outs,goalkeeping/goal_kicks,defence/recoveries,defence/duels_won,defence/duels_lost,teamplay/passes,teamplay/crosses,teamplay/accurate_long_balls,id,name,season
12.0,46.0,25.0,52.0,0.0,4.0,29.0,158.0,81.0,0.0,6.0,96.0,56.0,0.0,1.0,0.0,0.0,35.75,0.0,0.0,0.0,3.0,0.0,19.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,178.0,83.0,1287.0,3.0,76.0,199798.0,Ezri Konsa,2020/21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232351.0,Ryan Giles,2021/22
8.0,38.0,43.0,53.0,0.0,9.0,45.0,44.0,22.0,1.0,16.0,17.0,16.0,1.0,0.0,0.0,2.0,41.93,5.0,34.0,2.0,0.0,0.0,9.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,83.0,88.0,1216.0,92.0,30.0,74230.0,Patrick van Aanholt,2019/20
0.0,0.0,21.0,48.0,0.0,2.0,12.0,23.0,12.0,0.0,17.0,16.0,19.0,0.0,0.0,0.0,0.0,17.43,2.0,33.0,4.0,4.0,0.0,21.0,4.0,1.0,0.05,0.0,1.0,0.0,1.0,0.0,7.0,3.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,72.0,105.0,366.0,6.0,10.0,108823.0,Dele Alli,2021/22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83312.0,Ben Gibson,2019/20
0.0,0.0,49.0,53.0,0.0,5.0,23.0,16.0,11.0,0.0,13.0,14.0,33.0,0.0,0.0,0.0,2.0,13.67,3.0,19.0,1.0,4.0,0.0,16.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,27.0,5.0,19.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,90.0,101.0,451.0,54.0,14.0,114243.0,Jacob Murphy,2021/22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461561.0,Ethan Fitzhugh,2021/22
7.0,22.0,41.0,71.0,0.0,19.0,43.0,50.0,28.0,0.0,15.0,40.0,29.0,0.0,0.0,0.0,4.0,40.54,6.0,21.0,2.0,8.0,0.0,25.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,124.0,117.0,1135.0,149.0,42.0,82263.0,Marcos Alonso,2021/22
10.0,24.0,28.0,64.0,0.0,5.0,28.0,35.0,15.0,1.0,23.0,30.0,33.0,0.0,0.0,0.0,4.0,66.86,1.0,19.0,1.0,5.0,0.0,27.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,96.0,99.0,1939.0,54.0,125.0,58621.0,Kyle Walker,2019/20
11.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.49,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,12.0,15.0,6.0,12.0,183.0,227.0,0.0,0.0,0.0,997.0,0.0,111.0,80201.0,Bernd Leno,2019/20
1.0,5.0,10.0,60.0,0.0,0.0,6.0,7.0,4.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,14.75,0.0,13.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,19.0,118.0,8.0,1.0,441271.0,Ki-Jana Hoever,2021/22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47431.0,Willian,2021/22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182436.0,Ben Woodburn,2020/21
0.0,0.0,7.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.52,2.0,0.0,0.0,1.0,0.0,11.0,3.0,3.0,0.14,0.0,2.0,1.0,0.0,0.0,12.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2.0,0.0,220598.0,Michael Obafemi,2019/20
6.0,31.0,41.0,54.0,0.0,0.0,27.0,52.0,30.0,0.0,9.0,22.0,14.0,0.0,1.0,0.0,1.0,32.41,2.0,20.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,82.0,47.0,551.0,45.0,41.0,68983.0,Matthew Lowton,2019/20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459373.0,Gonçalo Cardoso,2020/21
11.0,33.0,129.0,62.0,0.0,2.0,66.0,58.0,26.0,0.0,54.0,24.0,35.0,0.0,0.0,0.0,4.0,47.17,4.0,14.0,2.0,8.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,226.0,148.0,1651.0,103.0,33.0,214590.0,Aaron Wan-Bissaka,2019/20
5.0,22.0,21.0,67.0,1.0,2.0,24.0,108.0,61.0,0.0,1.0,66.0,32.0,0.0,1.0,0.0,0.0,52.38,0.0,0.0,0.0,2.0,0.0,22.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,98.0,59.0,1257.0,0.0,53.0,164511.0,Yerry Mina,2020/21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81048.0,Josip Drmic,2021/22
0.0,0.0,49.0,78.0,0.0,2.0,21.0,21.0,9.0,0.0,32.0,17.0,16.0,0.0,0.0,0.0,0.0,28.14,0.0,17.0,3.0,4.0,0.0,31.0,0.0,1.0,0.05,0.0,1.0,0.0,0.0,0.0,16.0,7.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,112.0,108.0,619.0,6.0,35.0,227127.0,Yves Bissouma,2019/20
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,173514.0,Isaac Success,2019/20
10.0,43.0,104.0,55.0,1.0,3.0,41.0,83.0,32.0,0.0,16.0,29.0,32.0,0.0,0.0,0.0,2.0,41.47,2.0,37.0,1.0,1.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,163.0,107.0,1493.0,62.0,65.0,244723.0,Tyrick Mitchell,2021/22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50472.0,James McCarthy,2021/22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444181.0,Nnamdi Ofoborh,2019/20
0.0,0.0,22.0,50.0,0.0,12.0,11.0,10.0,5.0,0.0,38.0,16.0,27.0,0.0,0.0,0.0,5.0,27.21,5.0,18.0,2.0,0.0,0.0,12.0,3.0,9.0,0.32,0.0,4.0,5.0,0.0,0.0,45.0,20.0,44.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,110.0,96.0,762.0,74.0,9.0,209244.0,Phil Foden,2020/21
0.0,0.0,28.0,54.0,0.0,7.0,10.0,15.0,4.0,0.0,7.0,9.0,12.0,0.0,0.0,0.0,0.0,23.89,0.0,21.0,0.0,2.0,0.0,16.0,0.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,17.0,5.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,54.0,61.0,430.0,29.0,16.0,43250.0,Tom Cleverley,2019/20
0.0,0.0,52.0,62.0,0.0,6.0,39.0,25.0,10.0,0.0,21.0,38.0,20.0,0.0,0.0,0.0,3.0,46.24,2.0,11.0,3.0,6.0,0.0,23.0,0.0,2.0,0.07,1.0,0.0,1.0,0.0,0.0,18.0,5.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,123.0,108.0,1341.0,9.0,38.0,121599.0,Abdoulaye Doucouré,2020/21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496179.0,Alfie Devine,2021/22
9.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,11.0,16.0,5.0,8.0,255.0,274.0,0.0,0.0,0.0,1220.0,0.0,260.0,131897.0,Mathew Ryan,2019/20
2.0,10.0,7.0,43.0,0.0,2.0,10.0,36.0,18.0,0.0,4.0,20.0,18.0,0.0,0.0,0.0,2.0,47.9,1.0,18.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,33.0,40.0,479.0,33.0,13.0,101184.0,Calum Chambers,2020/21
0.0,0.0,5.0,100.0,0.0,1.0,3.0,4.0,3.0,0.0,3.0,8.0,9.0,0.0,0.0,0.0,1.0,9.83,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,20.0,59.0,0.0,0.0,250604.0,Owen Otasowie,2020/21
0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.71,2.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.14,0.0,2.0,0.0,0.0,0.0,11.0,6.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,3.0,0.0,168580.0,Ayoze Pérez,2021/22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215413.0,Kiernan Dewsbury-Hall,2020/21
0.0,0.0,4.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5.0,0.0,20467.0,Theo Walcott,2021/22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213405.0,Filip Benkovic,2021/22
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,172632.0,Demarai Gray,2020/21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201667.0,Josh Knight,2019/20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432819.0,Ethan Galbraith,2021/22
11.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.22,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,11.0,31.0,4.0,28.0,136.0,251.0,0.0,0.0,0.0,839.0,0.0,279.0,98747.0,Nick Pope,2019/20
0.0,0.0,11.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18,0.0,0.0,0.0,1.0,0.0,8.0,4.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,11.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,24.0,0.0,200641.0,Reiss Nelson,2019/20
0.0,2.0,3.0,33.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,15.33,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,46.0,3.0,0.0,58893.0,Marcos Rojo,2019/20
2.0,19.0,30.0,70.0,0.0,1.0,12.0,27.0,13.0,1.0,6.0,13.0,9.0,1.0,0.0,0.0,1.0,23.6,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,70.0,69.0,472.0,19.0,27.0,39487.0,Erik Pieters,2020/21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480216.0,Mateusz Bogusz,2021/22
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,9.0,0.0,0.0,160987.0,Jean-Philippe Gbamin,2020/21
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,45196.0,Gary Madine,2019/20
0.0,0.0,17.0,0.0,0.0,25.0,12.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.26,4.0,0.0,0.0,7.0,0.0,33.0,16.0,11.0,0.31,1.0,9.0,1.0,1.0,0.0,77.0,32.0,42.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,15.0,0.0,178301.0,Ollie Watkins,2021/22
16.0,30.0,15.0,60.0,0.0,3.0,27.0,141.0,91.0,1.0,1.0,70.0,54.0,1.0,0.0,0.0,0.0,66.43,3.0,100.0,5.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,95.0,76.0,2325.0,1.0,128.0,93264.0,Eric Dier,2021/22
0.0,0.0,6.0,0.0,0.0,7.0,1.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.04,2.0,0.0,0.0,2.0,0.0,13.0,19.0,15.0,0.6,3.0,8.0,4.0,0.0,0.0,54.0,26.0,48.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,12.0,0.0,101668.0,Jamie Vardy,2021/22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74375.0,Ezequiel Schelotto,2020/21
0.0,0.0,29.0,34.0,0.0,6.0,11.0,17.0,12.0,0.0,42.0,37.0,18.0,0.0,0.0,0.0,2.0,39.96,4.0,29.0,5.0,1.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,148.0,96.0,959.0,7.0,14.0,126187.0,Ruben Loftus-Cheek,2021/22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209694.0,Callum Rowe,2021/22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200415.0,Nathan Baxter,2020/21
2.0,11.0,14.0,43.0,0.0,1.0,9.0,41.0,21.0,0.0,3.0,32.0,31.0,0.0,0.0,0.0,1.0,38.45,1.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55.0,45.0,423.0,6.0,15.0,83427.0,Jack Robinson,2020/21
0.0,0.0,43.0,0.0,0.0,22.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.79,4.0,0.0,0.0,5.0,0.0,48.0,16.0,4.0,0.11,0.0,2.0,2.0,0.0,0.0,61.0,17.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,68.0,0.0,82403.0,Wilfried Zaha,2019/20
0.0,0.0,33.0,52.0,0.0,3.0,31.0,27.0,10.0,0.0,22.0,8.0,22.0,0.0,0.0,0.0,0.0,24.92,1.0,20.0,0.0,2.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,80.0,113.0,648.0,20.0,26.0,154043.0,Ainsley Maitland-Niles,2020/21
1.0,5.0,17.0,59.0,0.0,0.0,10.0,10.0,6.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,33.83,0.0,43.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,17.0,203.0,28.0,17.0,77794.0,Kieran Trippier,2021/22
0.0,0.0,7.0,0.0,0.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.75,4.0,0.0,0.0,1.0,0.0,9.0,6.0,16.0,0.67,2.0,12.0,2.0,2.0,0.0,76.0,28.0,37.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,9.0,0.0,37572.0,Sergio Agüero,2019/20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232917.0,Arijanet Muric,2020/21
0.0,0.0,2.0,0.0,0.0,10.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.86,4.0,0.0,0.0,0.0,1.0,15.0,15.0,4.0,0.18,1.0,3.0,0.0,0.0,0.0,43.0,21.0,49.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,8.0,0.0,148225.0,Anthony Martial,2019/20
0.0,0.0,37.0,46.0,0.0,28.0,16.0,18.0,7.0,0.0,40.0,10.0,47.0,0.0,0.0,0.0,5.0,33.54,8.0,24.0,3.0,3.0,0.0,37.0,4.0,7.0,0.19,0.0,7.0,0.0,0.0,1.0,78.0,29.0,37.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,125.0,199.0,1241.0,136.0,26.0,184341.0,Mason Mount,2019/20
