home/gk_0,home/df_0,home/df_1,home/df_2,home/df_3,home/df_4,home/mf_0,home/mf_1,home/mf_2,home/mf_3,home/mf_4,home/fw_0,home/fw_1,home/fw_2,away/gk_0,away/df_0,away/df_1,away/df_2,away/df_3,away/mf_0,away/mf_1,away/mf_2,away/mf_3,away/mf_4,away/fw_0,away/fw_1,away/fw_2,home/name,away/name,home_result,season
111234.0,106611.0,101188.0,164511.0,59949.0,,55422.0,121599.0,173807.0,,,212319.0,177815.0,60025.0,131897.0,198869.0,110735.0,83299.0,,232792.0,109345.0,227127.0,235382.0,,233425.0,115382.0,116216.0,Everton,Brighton and Hove Albion,win,2020/21
437495.0,66588.0,193645.0,55914.0,87873.0,,105377.0,173821.0,165808.0,155405.0,72222.0,106617.0,,,121160.0,58621.0,171314.0,146941.0,102826.0,220566.0,61366.0,209244.0,,,103955.0,224444.0,103025.0,Leeds United,Manchester City,draw,2020/21
228286.0,172850.0,51090.0,103192.0,41328.0,,85955.0,116594.0,165153.0,209046.0,219847.0,173879.0,,,40836.0,55494.0,55037.0,40784.0,244723.0,232413.0,60252.0,50471.0,50472.0,,80146.0,82403.0,,Chelsea,Crystal Palace,win,2020/21
51940.0,197365.0,95658.0,106760.0,214590.0,,74208.0,141746.0,176297.0,220688.0,62398.0,148225.0,,,37915.0,199249.0,173904.0,93264.0,80226.0,132015.0,45268.0,231372.0,,,85971.0,78830.0,62974.0,Manchester United,Tottenham Hotspur,lose,2020/21
38533.0,90585.0,94147.0,214048.0,,,247632.0,171317.0,200402.0,107613.0,151589.0,102057.0,200600.0,,84182.0,82514.0,61739.0,169528.0,159506.0,76357.0,96994.0,166324.0,101105.0,203325.0,128389.0,,,Wolverhampton Wanderers,Fulham,win,2020/21
80201.0,98745.0,192895.0,226597.0,41270.0,,223340.0,182539.0,153256.0,,,47431.0,54694.0,205533.0,225321.0,40386.0,108416.0,83427.0,,82691.0,63426.0,153723.0,207189.0,167878.0,197937.0,27436.0,,Arsenal,Sheffield United,win,2020/21
58376.0,158534.0,40146.0,93100.0,171771.0,,78056.0,101178.0,91047.0,431131.0,,84939.0,200439.0,,101982.0,108053.0,216616.0,59940.0,146426.0,49944.0,179830.0,210407.0,61600.0,174593.0,171975.0,,,Southampton,West Bromwich Albion,win,2020/21
98980.0,199796.0,169359.0,199798.0,149484.0,,230046.0,122806.0,114283.0,148508.0,88894.0,178301.0,,,60706.0,171287.0,97032.0,122798.0,169187.0,116643.0,41733.0,175592.0,,,92217.0,118748.0,194634.0,Aston Villa,Liverpool,win,2020/21
121160.0,58621.0,171314.0,126184.0,,,121145.0,220566.0,165809.0,103025.0,209244.0,103955.0,37572.0,,80201.0,98745.0,192895.0,226597.0,41270.0,223340.0,182539.0,84450.0,,,47431.0,54694.0,195735.0,Manchester City,Arsenal,win,2020/21
59735.0,119471.0,194799.0,111773.0,57145.0,,50232.0,170137.0,153127.0,83314.0,,180974.0,75115.0,,98747.0,103914.0,17761.0,17997.0,41674.0,172782.0,433154.0,40845.0,60551.0,,60689.0,44699.0,,Newcastle United,Burnley,win,2020/21
109745.0,135363.0,172850.0,103192.0,41328.0,,85955.0,116594.0,176413.0,184341.0,219847.0,165153.0,,,58376.0,158534.0,40146.0,93100.0,171771.0,78056.0,101178.0,83283.0,20467.0,,84939.0,200439.0,,Chelsea,Southampton,draw,2020/21
51940.0,184667.0,95658.0,106760.0,214590.0,,43670.0,141746.0,101582.0,200617.0,195851.0,176297.0,,,228286.0,51090.0,103192.0,41328.0,,85955.0,172850.0,116594.0,225796.0,,176413.0,165153.0,219847.0,Manchester United,Chelsea,draw,2020/21
80201.0,226597.0,41270.0,84450.0,,,98745.0,192895.0,167199.0,182539.0,,223340.0,59966.0,54694.0,17745.0,444463.0,37642.0,37402.0,,220627.0,166989.0,86881.0,166477.0,,201666.0,172780.0,106837.0,Arsenal,Leicester City,lose,2020/21
98980.0,199796.0,169359.0,199798.0,149484.0,,230046.0,122806.0,114283.0,148508.0,88894.0,178301.0,,,437495.0,66588.0,193645.0,105377.0,87873.0,165808.0,222694.0,221399.0,72222.0,,106617.0,80954.0,,Aston Villa,Leeds United,lose,2020/21
58376.0,158534.0,40146.0,93100.0,171771.0,,78056.0,101178.0,83283.0,91047.0,,84939.0,200439.0,,111234.0,106611.0,101188.0,164511.0,198826.0,119765.0,55422.0,121599.0,,,177815.0,153133.0,60025.0,Southampton,Everton,win,2020/21
98747.0,68983.0,103914.0,17761.0,41674.0,,60586.0,172782.0,433154.0,60551.0,,60689.0,44699.0,,37915.0,87835.0,55605.0,93264.0,115556.0,132015.0,85971.0,45268.0,95715.0,231372.0,78830.0,,,Burnley,Tottenham Hotspur,lose,2020/21
116535.0,171287.0,116643.0,122798.0,169187.0,,41733.0,92217.0,110979.0,56979.0,194634.0,118748.0,,,225321.0,63426.0,40386.0,108416.0,,82691.0,153723.0,207189.0,199598.0,167878.0,195473.0,169432.0,,Liverpool,Sheffield United,win,2020/21
84182.0,109646.0,82514.0,169528.0,159506.0,,76357.0,126187.0,151086.0,219352.0,203325.0,128389.0,,,40836.0,57328.0,19188.0,55037.0,244723.0,66975.0,60252.0,86417.0,173954.0,,82403.0,94245.0,,Fulham,Crystal Palace,lose,2020/21
37096.0,55459.0,166640.0,164555.0,40669.0,105717.0,217593.0,178186.0,215439.0,204480.0,,57531.0,,,121160.0,58621.0,171314.0,121145.0,432656.0,59859.0,220566.0,165809.0,,,103955.0,37572.0,103025.0,West Ham United,Manchester City,draw,2020/21
131897.0,110735.0,78916.0,111478.0,,,232792.0,198869.0,109345.0,227127.0,,115382.0,116216.0,39155.0,101982.0,176420.0,108053.0,146426.0,41135.0,49944.0,179830.0,210407.0,200878.0,232787.0,180294.0,,,Brighton and Hove Albion,West Bromwich Albion,draw,2020/21
225321.0,82691.0,63426.0,40386.0,108416.0,155197.0,207189.0,199598.0,167878.0,,,195473.0,169432.0,,121160.0,58621.0,171314.0,121145.0,146941.0,220566.0,61366.0,165809.0,,,103955.0,224444.0,103025.0,Sheffield United,Manchester City,lose,2020/21
38533.0,90585.0,94147.0,214048.0,,,448514.0,171317.0,200402.0,151589.0,,247632.0,102057.0,200600.0,40836.0,57328.0,74230.0,19188.0,55037.0,66975.0,86417.0,173954.0,,,60252.0,82403.0,94245.0,Wolverhampton Wanderers,Crystal Palace,win,2020/21
51940.0,184667.0,95658.0,106760.0,214590.0,,74208.0,141746.0,101582.0,195851.0,,176297.0,220688.0,,80201.0,192895.0,226597.0,156074.0,,98745.0,167199.0,223340.0,153256.0,,59966.0,47431.0,54694.0,Manchester United,Arsenal,lose,2020/21
98980.0,199796.0,169359.0,199798.0,149484.0,,230046.0,122806.0,114283.0,110504.0,88894.0,178301.0,,,58376.0,158534.0,40146.0,93100.0,171771.0,78056.0,101178.0,91047.0,20467.0,,84939.0,200439.0,,Aston Villa,Southampton,lose,2020/21
59735.0,119471.0,101148.0,194799.0,57145.0,114243.0,83314.0,179018.0,180135.0,,,75115.0,170137.0,,111782.0,153673.0,106611.0,164511.0,495542.0,119765.0,41823.0,55422.0,121599.0,120250.0,177815.0,,,Newcastle United,Everton,win,2020/21
98747.0,68983.0,103914.0,17761.0,41674.0,,172782.0,433154.0,40845.0,60551.0,,60689.0,44699.0,,228286.0,172850.0,51090.0,103192.0,225796.0,116594.0,184341.0,219847.0,,,173879.0,165153.0,124183.0,Burnley,Chelsea,lose,2020/21
37915.0,87835.0,199249.0,55605.0,93264.0,,132015.0,85971.0,62974.0,45268.0,231372.0,78830.0,,,215059.0,110735.0,78916.0,111478.0,,232792.0,198869.0,109345.0,227127.0,60307.0,116216.0,39155.0,,Tottenham Hotspur,Brighton and Hove Albion,win,2020/21
437495.0,66588.0,193645.0,55914.0,87873.0,,165808.0,28690.0,221399.0,72222.0,221610.0,106617.0,,,17745.0,220627.0,444463.0,37402.0,,166989.0,51938.0,86881.0,244619.0,,201666.0,101668.0,106837.0,Leeds United,Leicester City,lose,2020/21
40836.0,57328.0,74230.0,19188.0,55037.0,,232413.0,60252.0,50471.0,173954.0,,80146.0,82403.0,,437495.0,66588.0,193645.0,55914.0,,105377.0,87873.0,222694.0,72222.0,,106617.0,165808.0,221399.0,Crystal Palace,Leeds United,win,2020/21
111234.0,194164.0,106611.0,101188.0,59949.0,,119765.0,55422.0,121599.0,,,177815.0,60025.0,100649.0,51940.0,184667.0,95658.0,106760.0,214590.0,141746.0,43670.0,176297.0,101582.0,195851.0,148225.0,,,Everton,Manchester United,lose,2020/21
84182.0,109646.0,174874.0,169528.0,159506.0,,76357.0,96994.0,151086.0,219352.0,203325.0,128389.0,,,101982.0,176420.0,108053.0,146426.0,41135.0,49944.0,179830.0,210407.0,200878.0,232787.0,180294.0,,,Fulham,West Bromwich Albion,win,2020/21
131897.0,232792.0,198869.0,110735.0,78916.0,111478.0,227127.0,60307.0,39155.0,,,115382.0,50175.0,,98747.0,68983.0,103914.0,17761.0,51927.0,172782.0,433154.0,90517.0,60551.0,,60689.0,44699.0,,Brighton and Hove Albion,Burnley,draw,2020/21
121160.0,58621.0,171314.0,121145.0,146941.0,,103955.0,59859.0,220566.0,61366.0,224444.0,205651.0,,,116535.0,171287.0,122798.0,60914.0,169187.0,41733.0,92217.0,110979.0,56979.0,194634.0,118748.0,,,Manchester City,Liverpool,draw,2020/21
17745.0,444463.0,37642.0,37402.0,,,220627.0,166989.0,86881.0,244619.0,,101668.0,172780.0,106837.0,38533.0,90585.0,94147.0,214048.0,,448514.0,171317.0,200402.0,151589.0,,247632.0,102057.0,200600.0,Leicester City,Wolverhampton Wanderers,win,2020/21
101982.0,176420.0,108053.0,216616.0,59940.0,146426.0,49944.0,200878.0,232787.0,,,171975.0,180294.0,,37915.0,87835.0,199249.0,55605.0,93264.0,132015.0,85971.0,36903.0,45268.0,231372.0,78830.0,,,West Bromwich Albion,Tottenham Hotspur,lose,2020/21
37096.0,55459.0,166640.0,40669.0,,,164555.0,105717.0,215439.0,204480.0,,217593.0,178186.0,103123.0,84182.0,109646.0,174874.0,169528.0,159506.0,153366.0,76357.0,96994.0,219352.0,203325.0,128389.0,,,West Ham United,Fulham,win,2020/21
80201.0,192895.0,226597.0,156074.0,,,98745.0,167199.0,223340.0,153256.0,,59966.0,47431.0,54694.0,98980.0,199796.0,169359.0,199798.0,149484.0,230046.0,122806.0,114283.0,148508.0,88894.0,178301.0,,,Arsenal,Aston Villa,lose,2020/21
98980.0,199796.0,169359.0,199798.0,149484.0,,230046.0,122806.0,114283.0,148508.0,88894.0,178301.0,,,131897.0,198869.0,110735.0,83299.0,,232792.0,109345.0,227127.0,60307.0,,115382.0,39155.0,50175.0,Aston Villa,Brighton and Hove Albion,lose,2020/21
437495.0,66588.0,193645.0,55914.0,105377.0,,219961.0,87873.0,221399.0,155405.0,72222.0,106617.0,,,80201.0,98745.0,192895.0,226597.0,156074.0,182539.0,47431.0,195735.0,200089.0,84450.0,54694.0,,,Leeds United,Arsenal,draw,2020/21
59735.0,58845.0,101148.0,194799.0,57145.0,109528.0,170137.0,153127.0,114243.0,180135.0,,180974.0,,,228286.0,102380.0,172850.0,103192.0,225796.0,116594.0,91651.0,184341.0,,,173879.0,165153.0,124183.0,Newcastle United,Chelsea,lose,2020/21
225321.0,40386.0,108416.0,199598.0,,,82691.0,47247.0,207189.0,155197.0,79934.0,169432.0,27436.0,,37096.0,55459.0,166640.0,40669.0,,164555.0,105717.0,215439.0,204480.0,,217593.0,178186.0,103123.0,Sheffield United,West Ham United,lose,2020/21
84182.0,109646.0,174874.0,169528.0,159506.0,,153366.0,76357.0,96994.0,151086.0,219352.0,166324.0,,,111234.0,106611.0,164511.0,198826.0,,119765.0,101188.0,121599.0,153133.0,,212319.0,177815.0,60025.0,Fulham,Everton,lose,2020/21
37915.0,199249.0,55605.0,93264.0,80226.0,,132015.0,85971.0,45268.0,194252.0,231372.0,78830.0,,,121160.0,58621.0,171314.0,121145.0,146941.0,220566.0,61366.0,165809.0,,,205651.0,224444.0,103025.0,Tottenham Hotspur,Manchester City,win,2020/21
116535.0,116643.0,15157.0,122798.0,60914.0,,41733.0,175592.0,206915.0,,,92217.0,110979.0,194634.0,17745.0,444463.0,37642.0,37402.0,,220627.0,166989.0,51938.0,86881.0,,201666.0,101668.0,172780.0,Liverpool,Leicester City,win,2020/21
38533.0,448514.0,90585.0,200402.0,214048.0,,171317.0,19624.0,151589.0,,,102057.0,200600.0,159533.0,58376.0,158534.0,40146.0,93100.0,171771.0,78056.0,101178.0,91047.0,431131.0,,200439.0,20467.0,,Wolverhampton Wanderers,Southampton,draw,2020/21
121160.0,58621.0,171314.0,97299.0,102826.0,,59859.0,220566.0,61366.0,224444.0,103025.0,205651.0,,,220037.0,68983.0,103914.0,17761.0,51927.0,44683.0,44699.0,60551.0,217401.0,,60689.0,433154.0,,Manchester City,Burnley,win,2020/21
131897.0,198869.0,110735.0,83299.0,,,109345.0,227127.0,60307.0,111478.0,,233425.0,115382.0,50175.0,116535.0,116643.0,122798.0,197464.0,215136.0,41733.0,15157.0,157882.0,,,92217.0,118748.0,194634.0,Brighton and Hove Albion,Liverpool,draw,2020/21
98747.0,68983.0,103914.0,17761.0,51927.0,,60586.0,172782.0,433154.0,60551.0,,44683.0,60689.0,,40836.0,57328.0,74230.0,19188.0,55037.0,60252.0,232413.0,50471.0,173954.0,,80146.0,94245.0,,Burnley,Crystal Palace,win,2020/21
98747.0,68983.0,103914.0,17761.0,51927.0,,172782.0,433154.0,90517.0,60551.0,,60689.0,44683.0,,111234.0,106611.0,164511.0,198826.0,,119765.0,41823.0,121599.0,153133.0,,212319.0,177815.0,60025.0,Burnley,Everton,draw,2020/21
121160.0,171314.0,97299.0,121145.0,102826.0,,103955.0,59859.0,220566.0,61366.0,103025.0,205651.0,,,84182.0,109646.0,174874.0,159506.0,,153366.0,96994.0,203325.0,169528.0,,126187.0,166324.0,219352.0,Manchester City,Fulham,win,2020/21
131897.0,110735.0,83299.0,111478.0,,,232792.0,198869.0,109345.0,227127.0,,233425.0,60307.0,50175.0,58376.0,158534.0,40146.0,93100.0,171771.0,78056.0,101178.0,91047.0,431131.0,,200439.0,20467.0,,Brighton and Hove Albion,Southampton,lose,2020/21
37915.0,199249.0,55605.0,93264.0,80226.0,,132015.0,85971.0,45268.0,200826.0,194252.0,78830.0,,,80201.0,98745.0,192895.0,226597.0,156074.0,167199.0,223340.0,59966.0,47431.0,84450.0,54694.0,,,Tottenham Hotspur,Arsenal,win,2020/21
225321.0,82691.0,40386.0,108416.0,155197.0,109638.0,47247.0,153723.0,207189.0,,,169432.0,197937.0,,17745.0,444463.0,37642.0,37402.0,,220627.0,166989.0,51938.0,86881.0,,101668.0,172780.0,168580.0,Sheffield United,Leicester City,lose,2020/21
101982.0,59940.0,146426.0,41135.0,,,176420.0,50229.0,232787.0,61600.0,,179830.0,210407.0,180294.0,40836.0,57328.0,74230.0,55037.0,19419.0,66975.0,232413.0,86417.0,50471.0,,82403.0,54861.0,,West Bromwich Albion,Crystal Palace,lose,2020/21
228286.0,172850.0,51090.0,103192.0,225796.0,,116594.0,184341.0,219847.0,,,165153.0,44346.0,124183.0,437495.0,66588.0,193645.0,55914.0,105377.0,219961.0,87873.0,221399.0,155405.0,,106617.0,72222.0,,Chelsea,Leeds United,win,2020/21
200720.0,116643.0,122798.0,60914.0,215136.0,,41733.0,56979.0,206915.0,,,92217.0,110979.0,118748.0,38533.0,111291.0,90585.0,94147.0,200402.0,171317.0,19624.0,151589.0,,,247632.0,200600.0,159533.0,Liverpool,Wolverhampton Wanderers,win,2020/21
37096.0,55459.0,166640.0,40669.0,,,164555.0,105717.0,215439.0,204480.0,,217593.0,178186.0,103123.0,172649.0,184667.0,95658.0,152590.0,214590.0,74208.0,148225.0,220688.0,180184.0,195851.0,40720.0,,,West Ham United,Manchester United,lose,2020/21
38533.0,111291.0,94147.0,200402.0,107613.0,,247632.0,200600.0,19624.0,151589.0,159533.0,449988.0,,,98980.0,199796.0,169359.0,199798.0,149484.0,230046.0,122806.0,232653.0,,,114283.0,178301.0,110504.0,Wolverhampton Wanderers,Aston Villa,lose,2020/21
59735.0,58845.0,194799.0,153127.0,111773.0,,50232.0,56983.0,179018.0,180135.0,,180974.0,75115.0,,101982.0,216616.0,146426.0,41135.0,,176420.0,50229.0,200878.0,232787.0,61600.0,171975.0,180294.0,,Newcastle United,West Bromwich Albion,win,2020/21
437495.0,66588.0,55914.0,105377.0,87873.0,,219961.0,80954.0,221399.0,155405.0,72222.0,106617.0,,,37096.0,55459.0,166640.0,164555.0,40669.0,217593.0,172841.0,178186.0,215439.0,204480.0,103123.0,,,Leeds United,West Ham United,lose,2020/21
37096.0,55459.0,164555.0,60232.0,40669.0,,172841.0,86934.0,178186.0,215439.0,204480.0,57531.0,,,101982.0,42427.0,216616.0,59940.0,146426.0,49944.0,49957.0,232787.0,61600.0,,171975.0,210407.0,,West Ham United,West Bromwich Albion,win,2020/21
17745.0,220627.0,444463.0,37642.0,166477.0,,201666.0,166989.0,172780.0,51938.0,203341.0,101668.0,,,228286.0,102380.0,172850.0,51090.0,225796.0,91651.0,176413.0,184341.0,209046.0,219847.0,173879.0,,,Leicester City,Chelsea,win,2020/21
84182.0,109646.0,174874.0,159506.0,,,167074.0,153366.0,101105.0,203325.0,,126187.0,166324.0,219352.0,51940.0,197365.0,95658.0,106760.0,214590.0,74208.0,141746.0,148225.0,220688.0,101582.0,40720.0,,,Fulham,Manchester United,lose,2020/21
121160.0,58621.0,171314.0,97299.0,121145.0,,59859.0,220566.0,61366.0,,,103955.0,165809.0,209244.0,98980.0,199796.0,169359.0,199798.0,149484.0,230046.0,122806.0,114283.0,110504.0,88894.0,178301.0,,,Manchester City,Aston Villa,win,2020/21
116535.0,116643.0,122798.0,60914.0,169187.0,,41733.0,61558.0,68312.0,,,110979.0,81880.0,152760.0,98747.0,68983.0,103914.0,17761.0,51927.0,172782.0,433154.0,90517.0,60551.0,,60689.0,44699.0,,Liverpool,Burnley,lose,2020/21
101982.0,176420.0,42427.0,216616.0,146426.0,,49944.0,180294.0,61600.0,18987.0,,171975.0,210407.0,,121160.0,171314.0,97299.0,121145.0,206325.0,59859.0,220566.0,165809.0,,,103955.0,103025.0,209244.0,West Bromwich Albion,Manchester City,lose,2020/21
58376.0,88900.0,213482.0,214470.0,171771.0,,101178.0,91047.0,240143.0,20467.0,,84939.0,200439.0,,80201.0,98745.0,156074.0,58822.0,41270.0,167199.0,223340.0,209289.0,195735.0,84450.0,59966.0,,,Southampton,Arsenal,lose,2020/21
59735.0,119471.0,101148.0,194799.0,153127.0,,50232.0,83314.0,114243.0,179018.0,,75115.0,90105.0,,437495.0,66588.0,55914.0,105377.0,149915.0,219961.0,87873.0,80954.0,221399.0,155405.0,106617.0,,,Newcastle United,Leeds United,lose,2020/21
40836.0,55494.0,55037.0,19419.0,244723.0,,66975.0,232413.0,60252.0,50471.0,,82403.0,54861.0,,37096.0,55459.0,164555.0,60232.0,40669.0,217593.0,172841.0,178186.0,215439.0,204480.0,57531.0,,,Crystal Palace,West Ham United,lose,2020/21
51940.0,95658.0,152590.0,214590.0,180804.0,,74208.0,141746.0,176297.0,220688.0,62398.0,148225.0,,,225321.0,40386.0,7645.0,199598.0,,82691.0,47247.0,153723.0,79934.0,109638.0,18867.0,27436.0,,Manchester United,Sheffield United,lose,2020/21
111234.0,194164.0,106611.0,164511.0,198826.0,,212319.0,101188.0,120250.0,173807.0,,177815.0,60025.0,,17745.0,220627.0,444463.0,37642.0,166477.0,201666.0,166989.0,172780.0,51938.0,203341.0,168580.0,,,Everton,Leicester City,draw,2020/21
215059.0,198869.0,110735.0,83299.0,,,109345.0,227127.0,243016.0,60307.0,111478.0,115382.0,116216.0,,84182.0,109646.0,174874.0,159506.0,,167074.0,153366.0,96994.0,203325.0,,126187.0,166324.0,219352.0,Brighton and Hove Albion,Fulham,draw,2020/21
228286.0,102380.0,51090.0,41328.0,,,85955.0,172850.0,91651.0,209046.0,,44346.0,124183.0,219847.0,38533.0,90585.0,94147.0,214048.0,,448514.0,171317.0,200402.0,151589.0,,247632.0,200600.0,159533.0,Chelsea,Wolverhampton Wanderers,draw,2020/21
98747.0,68983.0,17761.0,51927.0,39487.0,,172782.0,433154.0,90517.0,60551.0,,60689.0,44683.0,,98980.0,199796.0,169359.0,199798.0,149484.0,230046.0,122806.0,114283.0,110504.0,88894.0,178301.0,,,Burnley,Aston Villa,win,2020/21
40836.0,57328.0,74230.0,19188.0,55037.0,,66975.0,80146.0,232413.0,82403.0,50472.0,94245.0,,,38533.0,90585.0,94147.0,214048.0,,441271.0,200402.0,19624.0,151589.0,,247632.0,200600.0,73314.0,Crystal Palace,Wolverhampton Wanderers,win,2020/21
37915.0,214225.0,93264.0,115556.0,,,87835.0,132015.0,80226.0,231372.0,,85971.0,78830.0,194252.0,116535.0,56979.0,122798.0,60914.0,169187.0,41733.0,61558.0,15157.0,,,92217.0,110979.0,118748.0,Tottenham Hotspur,Liverpool,lose,2020/21
101982.0,216616.0,59940.0,146426.0,,,176420.0,42427.0,49944.0,232787.0,18987.0,171975.0,210407.0,,84182.0,109646.0,174874.0,159506.0,,96994.0,151086.0,203325.0,169528.0,,128389.0,126187.0,219352.0,West Bromwich Albion,Fulham,draw,2020/21
111234.0,106611.0,101188.0,164511.0,59949.0,,212319.0,55422.0,121599.0,153133.0,60025.0,177815.0,,,59735.0,119471.0,101148.0,194799.0,109528.0,50232.0,153127.0,83314.0,179018.0,,75115.0,90105.0,,Everton,Newcastle United,lose,2020/21
37096.0,55459.0,164555.0,60232.0,40669.0,,217593.0,172841.0,178186.0,215439.0,204480.0,57531.0,,,116535.0,56979.0,122798.0,197464.0,169187.0,41733.0,61558.0,15157.0,68312.0,,118748.0,152760.0,,West Ham United,Liverpool,lose,2020/21
17745.0,220627.0,444463.0,37642.0,166477.0,,201666.0,166989.0,172780.0,51938.0,86881.0,168580.0,,,437495.0,66588.0,55914.0,105377.0,222694.0,219961.0,87873.0,80954.0,221399.0,155405.0,106617.0,,,Leicester City,Leeds United,lose,2020/21
228286.0,102380.0,51090.0,41328.0,,,82263.0,85955.0,91651.0,209046.0,,173879.0,165153.0,184341.0,98747.0,68983.0,17761.0,51927.0,39487.0,40145.0,433154.0,90517.0,60551.0,,60689.0,81183.0,,Chelsea,Burnley,win,2020/21
58376.0,40146.0,88900.0,101178.0,171771.0,,78056.0,91047.0,240143.0,20467.0,,84939.0,83283.0,,98980.0,199796.0,169359.0,199798.0,149484.0,230046.0,122806.0,114283.0,110504.0,88894.0,178301.0,,,Southampton,Aston Villa,lose,2020/21
80201.0,98745.0,156074.0,58822.0,41270.0,,167199.0,209289.0,444145.0,195735.0,84450.0,59966.0,,,51940.0,184667.0,95658.0,106760.0,214590.0,74208.0,141746.0,176297.0,101582.0,195851.0,40720.0,,,Arsenal,Manchester United,draw,2020/21
215059.0,198869.0,110735.0,83299.0,,,109345.0,227127.0,60307.0,111478.0,,115382.0,243016.0,116216.0,37915.0,55605.0,173904.0,214225.0,,132015.0,45268.0,231372.0,115556.0,,85971.0,36903.0,194252.0,Brighton and Hove Albion,Tottenham Hotspur,win,2020/21
59735.0,58845.0,119471.0,194799.0,109528.0,,50232.0,153127.0,83314.0,179018.0,,75115.0,90105.0,,40836.0,57328.0,74230.0,19188.0,19419.0,66975.0,80146.0,232413.0,173954.0,,82403.0,94245.0,,Newcastle United,Crystal Palace,lose,2020/21
38533.0,90585.0,94147.0,200402.0,214048.0,,247632.0,171317.0,200600.0,19624.0,159533.0,73314.0,,,80201.0,98745.0,156074.0,58822.0,41270.0,167199.0,223340.0,209289.0,195735.0,84450.0,59966.0,,,Wolverhampton Wanderers,Arsenal,win,2020/21
225321.0,40386.0,108416.0,199598.0,,,82691.0,47247.0,153723.0,79934.0,226182.0,18867.0,27436.0,,101982.0,108053.0,216616.0,59940.0,146426.0,171975.0,49944.0,50229.0,18987.0,,210407.0,164011.0,,Sheffield United,West Bromwich Albion,win,2020/21
200720.0,56979.0,122798.0,197464.0,169187.0,,41733.0,61558.0,15157.0,,,92217.0,118748.0,68312.0,215059.0,198869.0,110735.0,83299.0,,109345.0,227127.0,60307.0,235382.0,78916.0,115382.0,116216.0,,Liverpool,Brighton and Hove Albion,lose,2020/21
98980.0,199796.0,169359.0,199798.0,149484.0,,230046.0,122806.0,114283.0,88894.0,193488.0,178301.0,,,37096.0,55459.0,164555.0,60232.0,40669.0,109322.0,172841.0,81012.0,215439.0,204480.0,57531.0,,,Aston Villa,West Ham United,lose,2020/21
437495.0,66588.0,55914.0,105377.0,222694.0,,219961.0,87873.0,221399.0,155405.0,72222.0,106617.0,,,111782.0,194164.0,101188.0,164511.0,198826.0,212319.0,55422.0,121599.0,153133.0,120250.0,177815.0,,,Leeds United,Everton,lose,2020/21
84182.0,109646.0,174874.0,159506.0,,,167074.0,153366.0,203325.0,169528.0,,128389.0,126187.0,219352.0,17745.0,220627.0,218031.0,37642.0,111931.0,201666.0,166989.0,172780.0,168580.0,197469.0,173515.0,,,Fulham,Leicester City,lose,2020/21
98747.0,68983.0,17761.0,51927.0,39487.0,,40145.0,60586.0,433154.0,60551.0,,44683.0,81183.0,,121160.0,171314.0,97299.0,121145.0,146941.0,59859.0,220566.0,165809.0,,,103955.0,205651.0,103025.0,Burnley,Manchester City,lose,2020/21
37915.0,55605.0,93264.0,80226.0,115556.0,,132015.0,45268.0,194252.0,231372.0,,85971.0,245824.0,,228286.0,102380.0,51090.0,41328.0,,82263.0,85955.0,91651.0,225796.0,,165153.0,184341.0,209046.0,Tottenham Hotspur,Chelsea,lose,2020/21
59735.0,119471.0,194799.0,153127.0,109528.0,,50232.0,83314.0,179018.0,200089.0,,75115.0,170137.0,,58376.0,40146.0,93100.0,88900.0,171771.0,78056.0,101178.0,83283.0,157882.0,,84939.0,200439.0,,Newcastle United,Southampton,win,2020/21
98747.0,68983.0,17761.0,51927.0,39487.0,,40145.0,60586.0,433154.0,60551.0,,44699.0,81183.0,,215059.0,198869.0,110735.0,83299.0,,227127.0,60307.0,78916.0,111478.0,,233425.0,115382.0,243016.0,Burnley,Brighton and Hove Albion,draw,2020/21
98980.0,199796.0,169359.0,199798.0,149484.0,,122806.0,114283.0,110504.0,184704.0,88894.0,178301.0,,,131897.0,98745.0,226597.0,156074.0,58822.0,167199.0,223340.0,209289.0,195735.0,84450.0,59966.0,,,Aston Villa,Arsenal,win,2020/21
84182.0,167074.0,109646.0,174874.0,169528.0,,153366.0,96994.0,126187.0,151086.0,219352.0,166324.0,,,37096.0,55459.0,164555.0,60232.0,40669.0,109322.0,178186.0,172841.0,215439.0,204480.0,57531.0,,,Fulham,West Ham United,draw,2020/21
51940.0,184667.0,95658.0,106760.0,214590.0,,74208.0,141746.0,176297.0,220688.0,195851.0,40720.0,,,111782.0,194164.0,106611.0,101188.0,198826.0,121599.0,60025.0,120250.0,173807.0,,212319.0,177815.0,,Manchester United,Everton,draw,2020/21
116535.0,116643.0,56979.0,122798.0,169187.0,,41733.0,61558.0,206915.0,,,92217.0,110979.0,118748.0,121160.0,171314.0,97299.0,121145.0,206325.0,59859.0,220566.0,165809.0,,,103955.0,103025.0,209244.0,Liverpool,Manchester City,lose,2020/21
38533.0,94147.0,214048.0,151589.0,,,171317.0,114128.0,200402.0,19624.0,,247632.0,73314.0,159533.0,17745.0,220627.0,218031.0,37642.0,111931.0,201666.0,166989.0,172780.0,168580.0,197469.0,173515.0,,,Wolverhampton Wanderers,Leicester City,draw,2020/21
