id,name,season,defence_clean sheets,defence_goals conceded,defence_tackles,defence_tackle success %,defence_last man tackles,defence_blocked shots,defence_interceptions,defence_clearances,defence_headed clearance,defence_clearances off line,defence_recoveries,defence_duels won,defence_duels lost,defence_successful 50/50s,defence_aerial battles won,defence_aerial battles lost,defence_own goals,defence_errors leading to goal,teamplay_goals,teamplay_assists,teamplay_passes,teamplay_passes per match,teamplay_big chances created,teamplay_crosses,teamplay_cross accuracy %,teamplay_through balls,teamplay_accurate long balls,discipline_yellow cards,discipline_red cards,discipline_fouls,discipline_offsides,attack_goals,attack_goals per match,attack_headed goals,attack_goals with right foot,attack_goals with left foot,attack_penalties scored,attack_freekicks scored,attack_shots,attack_shots on target,attack_shooting accuracy %,attack_hit woodwork,attack_big chances missed,goalkeeping_saves,goalkeeping_penalties saved,goalkeeping_punches,goalkeeping_high claims,goalkeeping_catches,goalkeeping_sweeper clearances,goalkeeping_throw outs,goalkeeping_goal kicks
p121221,Ramiro Mori,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p15033,Wes Morgan,2018/19,6,26,27,56,1,4,32,104,67,0,79,126,63,2,91,43,0,0,0,0,892,40.55,0,0,0,0,35,1,2,18,3,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p100059,Alberto Moreno,2018/19,0,2,3,67,0,0,2,0,0,0,5,6,6,2,0,1,0,0,0,0,105,52.5,0,3,33,0,2,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p74471,Aaron Mooy,2018/19,0,0,62,68,0,14,15,21,7,0,204,110,139,22,15,27,0,0,0,1,"1,278",44.07,4,137,29,2,61,4,0,26,1,3,0.1,0,3,0,1,1,43,14,33,1,0,0,0,0,0,0,0,0,0
p88482,Álvaro Morata,2018/19,0,0,8,0,0,9,0,6,4,0,0,0,0,0,0,0,0,0,0,0,229,14.31,0,3,0,0,0,3,0,19,20,5,0.31,0,3,2,0,0,35,16,46,0,10,0,0,0,0,0,0,0,0
p179596,Elliott Moore,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p220738,Jayson Molumby,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p153256,Mohamed Elneny,2018/19,0,0,13,31,0,4,2,8,3,0,26,16,13,1,2,6,0,0,0,0,278,34.75,0,3,33,2,15,0,0,1,1,0,0.0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
p118748,Mohamed Salah,2018/19,0,0,21,0,0,33,5,4,1,0,0,0,0,0,0,0,0,0,0,8,"1,079",28.39,16,57,0,0,0,1,0,25,27,22,0.58,0,4,18,3,0,137,64,47,2,16,0,0,0,0,0,0,0,0
p128389,Aleksandar Mitrovic,2018/19,0,0,19,0,0,26,6,53,48,0,0,0,0,0,0,0,0,0,0,3,"1,026",27.73,5,6,0,0,0,7,0,61,34,11,0.3,6,5,0,1,0,131,48,37,5,15,0,0,0,0,0,0,0,0
p207025,Jan Mlakar,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p57249,Henrikh Mkhitaryan,2018/19,0,0,28,79,0,17,16,11,5,0,124,79,122,20,21,25,0,0,0,4,796,31.84,10,63,13,5,20,1,0,27,3,6,0.24,1,3,2,0,0,49,14,29,1,4,0,0,0,0,0,0,0,0
p171277,Demetri Mitchell,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p149484,Tyrone Mings,2018/19,0,4,4,75,1,0,6,8,5,0,9,10,5,2,3,3,0,0,0,0,87,17.4,0,1,100,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p164511,Yerry Mina,2018/19,3,13,14,50,0,1,8,50,29,0,41,57,43,0,38,27,0,1,0,0,504,38.77,0,0,0,0,36,3,0,13,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p15157,James Milner,2018/19,0,0,43,53,0,13,18,22,14,0,143,104,94,15,20,28,0,0,0,4,"1,401",45.19,6,134,28,6,81,5,1,28,0,5,0.16,0,5,0,3,0,24,8,33,0,0,0,0,0,0,0,0,0,0
p66975,Luka Milivojevic,2018/19,0,0,89,76,0,16,73,66,35,0,194,193,177,13,54,39,0,1,0,2,"1,986",52.26,4,185,28,2,129,10,0,60,0,12,0.32,0,12,0,10,1,57,25,44,4,2,0,0,0,0,0,0,0,0
p66797,Simon Mignolet,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p141020,Max Meyer,2018/19,0,0,33,55,0,12,15,18,4,0,89,68,63,13,4,16,0,0,0,2,663,22.86,0,24,17,0,16,3,0,10,1,1,0.03,0,0,1,0,0,38,8,21,1,0,0,0,0,0,0,0,0,0
p223911,Chris Mepham,2018/19,2,17,9,33,0,0,14,57,25,0,47,47,30,3,31,19,0,1,0,1,405,31.15,1,1,0,0,17,1,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p195384,Mikel Merino,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p86881,Nampalys Mendy,2018/19,0,0,33,55,0,1,24,23,4,0,146,93,76,16,8,15,0,1,0,0,"1,092",35.23,0,3,67,2,50,5,0,22,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
p242578,Ibrahim Meite,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p76360,Nathaniel Mendez-Laing,2018/19,0,0,34,74,0,5,13,13,8,0,58,89,96,29,23,43,0,0,0,1,255,12.75,2,27,33,1,6,0,0,7,3,4,0.2,0,2,2,1,0,20,10,50,1,0,0,0,0,0,0,0,0,0
p51927,Ben Mee,2018/19,8,68,54,43,1,1,48,232,127,3,246,227,143,8,149,105,2,1,0,2,"1,502",39.53,3,4,50,1,180,9,0,27,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p209037,Zech Medley,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p153373,Sam McQueen,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p433154,Dwight McNeil,2018/19,0,0,47,0,0,16,30,27,11,0,0,0,0,0,0,0,0,0,0,6,"1,029",27.08,12,257,0,0,0,5,0,29,0,2,0.05,0,0,2,0,0,48,14,29,2,1,0,0,0,0,0,0,0,0
p62398,Nemanja Matic,2018/19,0,0,50,60,0,5,31,52,28,0,207,142,128,18,55,33,0,0,0,0,"1,836",65.57,0,9,22,3,109,6,1,27,1,1,0.04,0,1,0,0,0,12,3,25,0,1,0,0,0,0,0,0,0,0
p233963,Konstantinos Mavropanos,2018/19,0,1,1,0,0,0,7,5,1,0,5,5,5,2,2,3,0,0,0,0,137,34.25,1,0,0,0,13,1,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p43670,Juan Mata,2018/19,0,0,9,44,0,7,6,5,1,0,71,30,56,10,2,6,0,0,0,2,700,31.82,5,67,19,6,48,3,0,10,8,3,0.14,0,1,2,0,1,19,6,32,0,0,0,0,0,0,0,0,0,0
p60914,Joël Matip,2018/19,9,12,39,67,0,0,31,76,44,0,95,127,54,6,66,28,0,0,0,0,"1,341",60.95,1,0,0,4,47,3,0,11,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p231172,Brandon Mason,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p209048,Rabbi Matondo,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p153477,Conor Masterson,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p105717,Arthur Masuaku,2018/19,4,29,57,44,0,1,36,56,33,0,146,119,102,36,21,21,0,0,0,1,880,38.26,0,37,11,1,51,2,0,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p182620,Ntumba Massanka,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p155651,Adam Masina,2018/19,2,20,30,57,0,2,17,36,22,0,52,69,50,7,23,15,0,0,0,1,436,31.14,2,31,16,0,26,5,0,17,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p98980,Emiliano Martínez,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p148225,Anthony Martial,2018/19,0,0,9,0,0,9,3,8,3,0,0,0,0,0,0,0,0,0,0,2,707,26.19,3,34,0,0,0,2,0,14,6,10,0.37,0,8,2,1,0,39,23,59,0,5,0,0,0,0,0,0,0,0
p67735,Ben Marshall,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p204820,George Marsh,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p15982,Dean Marney,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p99323,Lazar Markovic,2018/19,0,0,0,0,0,0,0,2,1,0,2,1,2,1,0,0,0,0,0,0,29,29.0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p20145,Adrian Mariappa,2018/19,5,31,35,63,2,2,25,119,51,0,77,99,97,1,59,58,0,1,0,0,882,33.92,1,1,100,0,56,3,0,19,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p109345,Solly March,2018/19,0,0,56,43,0,14,27,26,6,0,140,152,191,49,17,61,0,0,0,5,756,21.6,8,152,30,1,33,1,0,29,6,1,0.03,0,0,1,0,0,43,9,21,0,2,0,0,0,0,0,0,0,0
p194842,Marcelo Djaló,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p109528,Javier Manquillo,2018/19,3,15,27,70,0,0,17,48,18,0,59,59,54,5,19,20,0,0,0,3,352,19.56,1,28,11,1,13,2,0,13,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p57112,Eliaquim Mangala,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p110979,Sadio Mané,2018/19,0,0,34,0,0,11,15,8,2,0,0,0,0,0,0,0,0,0,0,1,"1,184",32.89,7,39,0,0,0,2,0,34,25,22,0.61,6,11,5,0,0,87,42,48,5,11,0,0,0,0,0,0,0,0
p79733,Scott Malone,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p156660,Moses Makasi,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p154043,Ainsley Maitland-Niles,2018/19,0,0,33,67,0,1,19,11,9,0,59,70,65,19,6,12,0,0,0,1,451,28.19,1,18,6,0,14,1,1,8,1,1,0.06,0,1,0,0,0,5,3,60,0,0,0,0,0,0,0,0,0,0
p103025,Riyad Mahrez,2018/19,0,0,14,0,0,13,9,2,1,0,0,0,0,0,0,0,0,0,0,4,798,29.56,9,73,0,0,0,0,0,10,9,7,0.26,0,2,5,0,0,54,25,46,2,5,0,0,0,0,0,0,0,0
p45196,Gary Madine,2018/19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.4,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p220695,Paris Maghoma,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p95658,Harry Maguire,2018/19,6,40,31,55,2,5,37,152,77,0,195,181,68,16,118,33,0,1,0,0,"1,747",56.35,1,1,0,2,191,6,1,20,4,3,0.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
p48860,Niki Mäenpää,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p169743,Connor Mahoney,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p172780,James Maddison,2018/19,0,0,48,67,0,24,12,5,3,0,126,187,163,50,11,34,0,0,0,7,"1,404",39.0,13,205,33,22,79,3,1,25,2,7,0.19,0,7,0,1,3,83,28,34,1,5,0,0,0,0,0,0,0,0
p113534,Matt Macey,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p243016,Alexis Mac Allister,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p221245,Levi Lumeka,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p219002,Dodi Lukébakio,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p66749,Romelu Lukaku,2018/19,0,0,8,0,0,9,2,19,13,0,0,0,0,0,0,0,0,0,0,0,534,16.69,3,46,0,0,0,4,0,18,23,12,0.38,2,5,4,0,0,55,32,58,2,15,0,0,0,0,0,0,0,0
p111565,Lucas Piazón,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p201595,Lucas Perri,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p220705,Luca Ashby-Hammond,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p41674,Kevin Long,2018/19,1,9,18,56,0,0,7,34,18,0,24,44,31,1,20,17,0,0,0,1,168,28.0,1,0,0,0,21,0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p57513,Jonas Lössl,2018/19,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,"1,006",32.45,0,0,0,0,326,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,88,1,19,23,4,9,97,223
p38454,Dejan Lovren,2018/19,6,7,15,60,0,1,11,51,27,0,44,78,38,0,53,25,0,0,0,0,821,63.15,0,4,50,1,34,1,0,3,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p180135,Sean Longstaff,2018/19,0,0,17,76,0,3,10,7,1,0,46,38,41,5,9,12,0,0,0,0,293,32.56,1,3,67,0,30,2,0,7,0,1,0.11,0,1,0,0,0,8,2,25,1,0,0,0,0,0,0,0,0,0
p219352,Ademola Lookman,2018/19,0,0,15,0,0,5,7,2,1,0,0,0,0,0,0,0,0,0,0,2,253,12.05,3,15,0,0,0,0,0,8,2,0,0.0,0,0,0,0,0,12,3,25,1,2,0,0,0,0,0,0,0,0
p218112,Jason Lokilo,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p68983,Matthew Lowton,2018/19,4,41,56,63,0,1,29,71,34,1,128,105,84,12,26,13,0,1,0,0,638,30.38,1,58,12,3,72,7,0,22,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p126187,Ruben Loftus-Cheek,2018/19,0,0,18,67,0,8,11,5,5,0,74,103,85,41,21,21,0,0,0,2,610,25.42,1,2,0,2,11,0,0,10,2,6,0.25,2,3,1,0,0,28,8,29,0,2,0,0,0,0,0,0,0,0
p106757,Jürgen Locadia,2018/19,0,0,15,0,0,7,9,9,4,0,0,0,0,0,0,0,0,0,0,0,331,12.73,1,12,0,0,0,1,0,22,11,2,0.08,0,1,1,0,0,28,10,36,0,3,0,0,0,0,0,0,0,0
p37915,Hugo Lloris,2018/19,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,047",31.73,0,0,0,0,220,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,101,2,19,11,11,18,161,252
p19760,Fernando Llorente,2018/19,0,0,4,0,0,5,1,10,9,0,0,0,0,0,0,0,0,0,0,4,223,11.15,2,1,0,0,0,2,0,12,5,1,0.05,1,0,0,0,0,24,5,21,1,5,0,0,0,0,0,0,0,0
p109322,Jesse Lingard,2018/19,0,0,29,62,0,8,10,5,2,0,66,72,111,13,5,27,0,0,0,2,761,28.19,5,18,11,3,9,3,0,27,7,4,0.15,0,4,0,1,0,32,14,44,0,2,0,0,0,0,0,0,0,0
p184667,Victor Lindelöf,2018/19,6,40,40,68,1,3,24,118,63,0,147,131,70,8,69,41,1,0,0,1,"1,490",49.67,4,1,0,1,64,1,0,19,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p39725,Anders Lindegaard,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p27335,Stephan Lichtsteiner,2018/19,0,18,15,60,0,0,9,23,16,0,41,50,54,4,22,20,0,1,0,0,480,34.29,0,30,3,0,14,3,0,11,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p198044,Harry Lewis,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p141569,Léo Bonatini,2018/19,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,8.14,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,9,1,11,0,2,0,0,0,0,0,0,0,0
p80201,Bernd Leno,2018/19,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,922,28.81,0,0,0,0,157,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,105,0,16,9,6,12,181,227
p17349,Aaron Lennon,2018/19,0,0,26,62,0,1,10,12,2,0,45,50,53,7,2,12,0,0,0,1,277,17.31,0,24,13,1,4,1,0,12,0,1,0.06,0,0,1,0,0,4,2,50,0,1,0,0,0,0,0,0,0,0
p151086,Mario Lemina,2018/19,0,0,49,65,0,7,43,30,14,0,119,124,108,23,29,16,0,0,0,1,809,38.52,2,9,33,3,44,5,0,31,1,1,0.05,0,1,0,0,0,25,5,20,1,0,0,0,0,0,0,0,0,0
p77359,Florian Lejeune,2018/19,3,13,25,60,0,0,21,44,28,1,74,64,42,3,31,17,0,0,0,0,563,46.92,0,7,14,3,81,0,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p28609,Adam Legzdins,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p61739,Maxime Le Marchand,2018/19,3,53,56,64,0,3,54,122,48,0,164,129,106,10,56,45,0,1,0,1,"1,386",53.31,1,17,24,1,91,5,0,28,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p75773,Lee Chung-Yong,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p79479,Achraf Lazaar,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p210443,Shayne Lavery,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p101148,Jamaal Lascelles,2018/19,10,36,32,66,2,1,39,213,104,0,180,134,69,1,92,46,0,2,0,1,"1,104",34.5,2,2,0,2,72,4,0,16,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p146941,Aymeric Laporte,2018/19,18,21,42,48,0,3,39,95,62,0,182,139,93,3,78,57,0,0,0,3,"2,998",85.66,1,6,0,0,173,3,0,21,2,3,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p86934,Manuel Lanzini,2018/19,0,0,12,58,0,5,9,7,1,0,48,35,45,13,3,11,0,0,0,1,452,45.2,2,16,13,4,9,2,0,5,0,1,0.1,1,0,0,0,0,11,4,36,0,0,0,0,0,0,0,0,0,0
p62974,Erik Lamela,2018/19,0,0,17,76,0,9,7,1,1,0,59,58,80,20,4,15,0,0,0,2,422,22.21,4,28,36,6,8,2,0,23,1,4,0.21,1,1,2,0,0,29,11,38,1,4,0,0,0,0,0,0,0,0
p39155,Adam Lallana,2018/19,0,0,16,56,0,2,5,1,1,0,25,43,37,8,9,14,0,0,0,0,302,23.23,0,8,25,1,5,1,0,4,0,0,0.0,0,0,0,0,0,5,2,40,0,0,0,0,0,0,0,0,0,0
p446189,Matej Kovár,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p59966,Alexandre Lacazette,2018/19,0,0,35,0,0,19,15,29,22,0,0,0,0,0,0,0,0,0,0,8,771,22.03,6,29,0,0,0,2,0,51,24,13,0.37,0,12,1,0,1,81,30,37,1,13,0,0,0,0,0,0,0,0
p91651,Mateo Kovacic,2018/19,0,0,45,64,0,15,8,18,10,0,122,130,104,42,10,9,0,0,0,2,"1,468",45.88,1,8,13,8,28,3,0,19,0,0,0.0,0,0,0,0,0,28,4,14,1,2,0,0,0,0,0,0,0,0
p55037,Cheikhou Kouyaté,2018/19,0,0,58,55,0,4,16,31,17,0,113,149,161,12,64,72,0,0,0,2,765,24.68,0,8,13,1,20,3,0,34,3,0,0.0,0,0,0,0,0,20,8,40,1,2,0,0,0,0,0,0,0,0
p51507,Laurent Koscielny,2018/19,3,23,19,58,0,0,30,70,45,0,80,59,46,1,25,28,0,0,0,0,891,52.41,0,0,0,0,59,1,0,9,0,3,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p109434,Terence Kongolo,2018/19,3,65,74,62,1,1,65,97,38,1,121,162,85,10,54,36,1,1,0,1,"1,149",35.91,1,28,14,1,70,4,0,20,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p17476,Vincent Kompany,2018/19,5,7,16,63,0,2,16,55,38,0,68,55,34,3,36,17,0,0,0,0,"1,227",72.18,0,0,0,0,63,6,0,17,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p111457,Sead Kolasinac,2018/19,5,29,34,62,0,3,20,25,15,0,126,76,89,13,20,28,0,1,0,5,971,40.46,10,51,24,3,20,5,0,21,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p201667,Josh Knight,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
