home/name,away/name,home/gk_0,home/df_0,home/df_1,home/df_2,home/df_3,home/df_4,home/mf_0,home/mf_1,home/mf_2,home/mf_3,home/mf_4,home/fw_0,home/fw_1,home/fw_2,away/gk_0,away/df_0,away/df_1,away/df_2,away/df_3,away/mf_0,away/mf_1,away/mf_2,away/mf_3,away/mf_4,away/fw_0,away/fw_1,away/fw_2,home_result,season
Burnley,Newcastle United,220037,51927,68983,17761,39487,-1,172782,433154,60586,60551,-1,60689,81183,-1,67089,56983,57145,58845,106618,179018,50232,180135,-1,-1,180974,104547,-1,lose,2020/21
Aston Villa,Tottenham Hotspur,98980,149484,199796,199798,169359,-1,122775,122806,110504,230046,148508,178301,-1,-1,37915,199249,173904,214225,199584,132015,95715,200826,231372,-1,78830,245824,-1,lose,2020/21
West Ham United,Arsenal,37096,55459,164555,60232,219924,-1,172841,178186,204480,109322,215439,57531,-1,-1,80201,192895,101184,92371,41270,84450,167199,54694,223340,184029,59966,-1,-1,draw,2020/21
Brighton and Hove Albion,Newcastle United,215059,111478,198869,83299,-1,-1,39155,227127,243505,60307,-1,116216,115382,50175,67089,106618,101148,58845,109528,50232,200089,153127,-1,-1,90105,179018,180974,win,2020/21
Manchester United,Southampton,51940,214590,106760,184667,95658,-1,141746,176297,195851,101582,220688,40720,-1,-1,58376,88900,232797,171771,40146,101178,91047,431131,449781,-1,200439,84939,-1,win,2020/21
Newcastle United,Manchester United,59735,194799,111773,57145,101148,-1,50232,180974,170137,83314,153127,75115,-1,-1,51940,214590,106760,184667,95658,141746,195851,101582,200617,43670,176297,-1,-1,lose,2020/21
Manchester United,Leeds United,51940,214590,106760,184667,95658,-1,141746,176297,200617,195851,101582,148225,-1,-1,437495,55914,105377,87873,66588,219961,155405,80954,72222,221399,106617,-1,-1,win,2020/21
Manchester City,Everton,121160,206325,58621,171314,97299,-1,61366,209244,27789,-1,-1,103955,103025,205651,111234,198826,106611,194164,101188,55422,173807,119765,121599,-1,177815,212319,-1,win,2020/21
Chelsea,Sheffield United,228286,51090,225796,103192,172850,-1,91651,184341,116594,-1,-1,124183,173879,165153,225321,63426,40386,108416,-1,82691,153723,207189,155197,79934,195473,27436,-1,win,2020/21
Crystal Palace,Manchester United,40836,174874,244723,57328,55494,-1,108413,232787,86417,-1,-1,82403,199670,450542,51940,152590,184667,216051,95658,141746,101582,195851,449434,465527,40720,-1,-1,win,2021/22
Brighton and Hove Albion,West Ham United,215059,179268,111478,83299,110735,-1,243016,60307,227127,109345,486672,50175,-1,-1,37096,55459,60232,164555,103192,86934,204480,217593,178186,215439,57531,-1,-1,win,2021/22
Arsenal,Everton,225321,226597,437626,156074,58822,-1,223340,184029,444145,84450,153256,205533,-1,-1,40349,153133,106611,194164,153673,172632,121599,108823,173807,-1,177815,-1,-1,win,2021/22
Manchester City,Aston Villa,121160,146941,97299,121145,27789,-1,165809,220566,61366,-1,-1,103025,209244,205651,111782,199796,101184,101188,149484,84583,230046,122806,232653,195546,178301,-1,-1,win,2021/22
Brentford,Leeds United,154561,61810,194010,191866,228044,-1,80607,204580,207283,-1,-1,446008,216646,144485,437495,443967,149915,55914,193645,219961,221399,155405,248937,-1,80954,462635,-1,lose,2021/22
Liverpool,Wolverhampton Wanderers,116535,169187,122798,60914,204716,-1,175592,56979,61558,-1,-1,244731,110979,194634,149065,94147,90585,510362,-1,114128,171317,151589,448514,19624,102057,247632,-1,win,2021/22
Burnley,Newcastle United,98747,432830,103914,17761,41674,-1,172782,433154,40145,192290,-1,149519,44699,-1,67089,78916,169359,77794,101148,180974,208706,180135,-1,-1,170137,75115,179018,lose,2021/22
Leicester City,Southampton,17745,37642,166477,444463,220627,-1,166989,172780,201666,215413,86881,101668,-1,-1,58376,158534,88900,450527,212721,91047,78056,96787,101178,-1,83283,155511,-1,win,2021/22
Chelsea,Watford,228286,41328,102380,51090,-1,-1,167767,89335,225796,116594,-1,184341,219847,124183,154506,171099,54484,162651,85624,43250,45268,442335,-1,-1,78007,475168,157775,win,2021/22
Norwich City,Tottenham Hotspur,20480,232980,113564,83428,235546,189627,212723,171270,179276,212325,-1,57127,-1,-1,37915,115556,173904,93264,-1,132015,241157,202993,184349,-1,85971,78830,445044,lose,2021/22
Everton,Crystal Palace,111234,59949,194164,106611,-1,-1,153133,121599,224967,120250,-1,212319,232826,177815,105666,174874,57328,244723,209036,86417,232413,108413,-1,-1,82403,80146,231747,win,2021/22
Aston Villa,Burnley,98980,199796,101184,101188,149484,-1,232653,230046,122806,195546,478912,178301,-1,-1,98747,192290,103914,432830,17761,172782,433154,40145,-1,-1,149519,44699,-1,draw,2021/22
Chelsea,Leicester City,228286,51090,180736,102380,-1,-1,82263,116594,225796,85955,-1,124183,176413,66749,17745,155569,37642,444463,-1,172780,244619,166477,86881,215413,101668,173515,-1,draw,2021/22
Newcastle United,Arsenal,67089,111773,119471,78916,169359,-1,180974,208706,180135,-1,-1,170137,75115,179018,225321,226597,198869,223723,437626,223340,184029,209289,84450,153256,205533,-1,-1,win,2021/22
Tottenham Hotspur,Burnley,37915,115556,173904,93264,-1,-1,132015,241157,202993,184349,-1,85971,78830,95715,98747,103914,192290,432830,68983,172782,433154,40145,-1,-1,149519,44699,-1,win,2021/22
Manchester City,Brighton and Hove Albion,121160,121145,146941,97299,126184,-1,220566,61366,59859,-1,-1,165809,209244,103025,215059,179268,111478,83299,-1,423649,109345,243016,232792,486672,60307,50175,-1,win,2021/22
Southampton,Liverpool,58376,158534,83283,450527,88900,212721,101178,240143,203389,96787,-1,440323,-1,-1,116535,60914,214285,204716,171287,15157,206915,444884,-1,-1,157882,194634,92217,lose,2021/22
Manchester United,Norwich City,51940,152590,184667,216051,95658,-1,109322,74208,141746,-1,-1,14937,209243,449434,20480,113564,83428,83312,189627,212723,171270,179276,212325,78607,57127,-1,-1,win,2021/22
West Ham United,Burnley,37096,60232,222018,55459,219924,-1,215439,204480,86934,180151,178186,57531,-1,-1,98747,17761,432830,68983,103914,60551,40145,149519,433154,-1,44683,120202,-1,draw,2021/22
Tottenham Hotspur,Brighton and Hove Albion,37915,93264,115556,221632,-1,-1,132015,199249,241157,202993,-1,85971,78830,445044,215059,179268,111478,83299,-1,116216,60307,232792,227127,486672,243016,423649,-1,lose,2021/22
Newcastle United,Leicester City,67089,111773,119471,78916,169359,-1,180974,208706,50232,-1,-1,170137,60689,179018,17745,244619,220627,155569,218031,166989,86881,215413,168580,219352,245419,-1,-1,win,2021/22
Newcastle United,Crystal Palace,67089,111773,119471,78916,169359,-1,180974,208706,50232,-1,-1,170137,60689,179018,40836,174874,57328,244723,209036,86417,232787,443661,82403,55037,199670,-1,-1,win,2021/22
Liverpool,Manchester United,116535,169187,122798,60914,97032,-1,56979,61558,116643,-1,-1,244731,110979,118748,51940,76359,95658,184667,-1,214590,74208,216051,62398,-1,141746,176297,449434,win,2021/22
Chelsea,Arsenal,228286,135363,225796,204727,-1,-1,82263,116594,41328,126187,-1,184341,165153,66749,225321,226597,198869,437626,156074,223340,184029,209289,84450,153256,205533,-1,-1,lose,2021/22
Everton,Leicester City,111234,59949,198826,224967,164511,-1,41823,153133,119765,-1,-1,212319,172632,232826,17745,166477,111931,37642,444463,166989,172780,201666,215413,86881,173515,-1,-1,draw,2021/22
Watford,Brentford,9089,171099,54484,162651,85624,-1,471471,45268,69143,-1,-1,232185,230251,475168,154561,61810,231065,194010,191866,128295,204580,80607,-1,-1,446008,216646,144485,lose,2021/22
Burnley,Southampton,98747,192290,103914,432830,17761,-1,433154,149519,40145,172782,-1,44683,120202,-1,40383,171771,212721,213482,-1,101178,78056,158534,91047,244560,96787,440323,-1,win,2021/22
Southampton,Arsenal,40383,171771,212721,213482,-1,-1,101178,78056,158534,244560,-1,96787,440323,91047,225321,226597,198869,58822,437626,223340,184029,444145,84450,437742,205533,-1,-1,win,2021/22
Brentford,Tottenham Hotspur,154561,205836,228044,194010,226956,61810,80607,204580,207283,-1,-1,144485,446008,-1,37915,93264,115556,221632,-1,132015,241157,202993,184349,-1,85971,78830,445044,draw,2021/22
Norwich City,Newcastle United,20480,113564,83428,192303,189627,-1,212723,171270,179276,212325,78607,57127,-1,-1,67089,111773,101148,78916,169359,200089,208706,180135,-1,-1,170137,180974,114243,lose,2021/22
Arsenal,Manchester United,225321,226597,198869,58822,437626,-1,223340,184029,209289,84450,153256,205533,-1,-1,51940,216051,152590,90152,184667,141746,209243,195851,449434,62398,14937,-1,-1,win,2021/22
Manchester City,Watford,121160,206325,171314,146941,121145,-1,205651,220566,61366,103955,27789,114283,-1,-1,9089,232391,171099,162651,85624,471471,43250,45268,-1,-1,232185,230251,78007,win,2021/22
Leicester City,Aston Villa,17745,218031,166477,444463,220627,-1,172780,166989,215413,86881,219352,245419,-1,-1,98980,199796,149484,199798,18892,84583,230046,215711,232653,122806,178301,-1,-1,draw,2021/22
Manchester City,Liverpool,121160,121145,146941,58621,97299,-1,165809,209244,205651,220566,61366,103955,-1,-1,116535,169187,122798,60914,97032,56979,61558,116643,-1,-1,194634,110979,118748,draw,2021/22
Leicester City,Crystal Palace,17745,244619,220627,155569,218031,-1,172780,166989,215413,86881,219352,245419,-1,-1,40836,174874,57328,244723,209036,232787,82403,55037,86417,80146,231747,-1,-1,win,2021/22
Brentford,West Ham United,154561,231065,194010,191866,48760,-1,128295,204580,80607,-1,-1,446008,216646,144485,37096,55459,60232,164555,103192,86934,204480,217593,178186,215439,57531,-1,-1,win,2021/22
Liverpool,Everton,116535,169187,122798,60914,97032,-1,61558,116643,175592,-1,-1,194634,110979,118748,111234,224967,194164,59949,106611,153133,121599,119765,-1,-1,212319,172632,232826,win,2021/22
Chelsea,West Ham United,228286,41328,180736,51090,-1,-1,82263,85955,116594,126187,-1,219847,165153,184341,37096,60232,222018,55459,-1,18073,215439,105717,164555,-1,172841,56377,217593,win,2021/22
Burnley,Wolverhampton Wanderers,98747,192290,103914,432830,17761,-1,172782,44683,433154,40145,-1,120202,81183,-1,149065,94147,90585,107613,-1,151589,200402,114128,19624,-1,102057,184754,449988,win,2021/22
Crystal Palace,Leeds United,40836,174874,209036,57328,55494,-1,232787,50471,232413,-1,-1,82403,80146,231747,437495,55914,87873,149915,66588,219961,221399,80954,72222,155405,200617,-1,-1,draw,2021/22
Brighton and Hove Albion,Southampton,215059,179268,111478,83299,110735,-1,116216,243016,423649,486672,-1,115382,50175,-1,40383,158534,171771,441191,450527,101178,78056,83283,203389,-1,200439,20452,-1,draw,2021/22
Norwich City,Burnley,20480,113564,83428,83312,189627,-1,212723,171270,179276,212325,78607,57127,-1,-1,98747,17761,432830,68983,103914,17349,60551,149519,172782,-1,120202,44683,-1,win,2021/22
Manchester United,Chelsea,51940,216051,152590,90152,184667,-1,141746,62398,195851,449434,176297,14937,-1,-1,228286,41328,102380,51090,-1,82263,116594,225796,85955,-1,219847,165153,184341,draw,2021/22
Watford,Burnley,9089,171099,54484,162651,85624,-1,471471,45268,69143,-1,-1,232185,230251,475168,98747,192290,103914,432830,17761,172782,433154,40145,17349,-1,120202,81183,-1,lose,2021/22
Leeds United,Manchester City,437495,443967,87873,222694,66588,193645,219961,221399,72222,155405,-1,80954,-1,-1,121160,121145,146941,171314,126184,103955,220566,114283,209244,59859,205651,-1,-1,lose,2021/22
Wolverhampton Wanderers,Brighton and Hove Albion,149065,94147,90585,107613,-1,-1,19624,171317,200402,448514,151589,184754,449988,-1,215059,179268,111478,83299,-1,227127,116216,109345,486672,-1,50175,423649,243016,lose,2021/22
Southampton,Crystal Palace,40383,158534,171771,244560,450527,-1,101178,78056,83283,203389,-1,200439,20452,-1,40836,174874,209036,57328,55494,50471,232787,86417,-1,-1,80146,231747,232413,lose,2021/22
Aston Villa,Norwich City,98980,199796,101184,101188,149484,-1,122806,215711,232653,84583,490094,178301,-1,-1,20480,113564,83428,232937,232980,243568,212723,171270,179276,212325,57127,-1,-1,win,2021/22
Newcastle United,Liverpool,67089,111773,119471,78916,169359,-1,208706,50232,200089,-1,-1,170137,180974,179018,116535,60914,122798,171287,97032,56979,175592,15157,-1,-1,244731,110979,194634,lose,2021/22
Southampton,Chelsea,40383,158534,171771,441191,450527,-1,91047,78056,96787,101178,-1,200439,155511,-1,228286,135363,51090,102380,-1,82263,116594,91651,126187,-1,219847,165153,184341,lose,2021/22
Everton,Manchester United,111234,106611,59949,198826,224967,-1,41823,153133,119765,-1,-1,212319,232826,177815,51940,214590,184667,95658,152590,141746,209243,101582,176297,62398,14937,-1,-1,win,2021/22
Tottenham Hotspur,Leicester City,37915,93264,115556,221632,-1,-1,132015,241157,202993,184349,-1,85971,78830,95715,17745,155569,166477,218031,-1,168580,86881,225902,51938,244619,173515,245419,-1,win,2021/22
Everton,Chelsea,111234,153133,59949,194164,224967,164511,121599,232826,41823,172632,-1,212319,-1,-1,228286,41328,102380,51090,-1,82263,126187,225796,85955,-1,219847,165153,184341,win,2021/22
West Ham United,Arsenal,37096,55459,164555,103192,81012,-1,217593,172841,204480,86934,18073,178186,-1,-1,225321,226597,437626,156074,223723,223340,184029,444145,84450,153256,205533,-1,-1,lose,2021/22
Manchester United,Brentford,51940,216051,152590,90152,184667,-1,141746,449434,195851,62398,43670,14937,-1,-1,154561,61810,194010,191866,228044,128295,204580,80607,-1,-1,144485,446008,-1,win,2021/22
Aston Villa,Tottenham Hotspur,98980,199796,101188,149484,199798,-1,84583,230046,232653,122806,-1,178301,84939,-1,37915,93264,115556,221632,-1,241157,87835,132015,202993,-1,85971,78830,445044,lose,2021/22
Watford,Leeds United,9089,171099,54484,162651,85624,-1,471471,45268,69143,-1,-1,475168,232185,244716,437495,55914,87873,149915,66588,72222,193645,219961,221399,80954,200617,-1,-1,lose,2021/22
Brighton and Hove Albion,Manchester United,215059,179268,111478,83299,-1,-1,227127,116216,109345,486672,-1,60307,243016,50175,51940,216051,152590,90152,184667,141746,449434,195851,62398,43670,14937,-1,-1,win,2021/22
Crystal Palace,Watford,105666,209036,174874,55494,57328,-1,108413,232787,232413,-1,-1,199670,443661,82403,9089,171099,41338,54484,162651,43250,45268,442335,-1,-1,232185,230251,78007,win,2021/22
Chelsea,Wolverhampton Wanderers,228286,41328,102380,51090,-1,-1,82263,126187,225796,91651,-1,165153,176413,66749,149065,94147,90585,107613,-1,114128,171317,151589,448514,19624,102057,247632,-1,draw,2021/22
Burnley,Aston Villa,98747,192290,103914,432830,17761,-1,172782,433154,40145,17349,-1,120202,44699,-1,98980,199796,101188,149484,199798,195546,230046,122806,101184,-1,178301,84939,-1,lose,2021/22
Norwich City,West Ham United,20480,113564,83428,232937,232980,-1,243568,212723,171270,235546,212325,57127,-1,-1,37096,55459,60232,164555,103192,86934,204480,217593,178186,172841,57531,-1,-1,lose,2021/22
Arsenal,Leeds United,225321,226597,223723,156074,58822,-1,223340,184029,444145,84450,153256,205533,-1,-1,437495,66588,443967,149915,193645,219961,221399,200617,72222,155405,462635,-1,-1,win,2021/22
Aston Villa,Liverpool,98980,199796,101188,149484,199798,-1,122806,230046,84583,184704,-1,178301,84939,-1,116535,60914,169187,214285,97032,116643,175592,206915,-1,-1,244731,110979,194634,lose,2021/22
Leicester City,Norwich City,17745,166477,155569,37642,220627,-1,166989,172780,201666,215413,219352,101668,-1,-1,107265,232980,113564,83428,189627,212723,243568,76306,212325,446281,57127,-1,-1,win,2021/22
Wolverhampton Wanderers,Manchester City,149065,114128,90585,94147,-1,-1,510363,171317,151589,448514,19624,102057,247632,-1,121160,121145,146941,206325,27789,59859,61366,209244,103955,220566,165809,-1,-1,lose,2021/22
Watford,Everton,9089,232391,155651,162651,85624,-1,40387,45268,442335,-1,-1,475168,157775,225702,111234,153133,106611,194164,224967,121599,232826,41823,172632,-1,212319,-1,-1,draw,2021/22
Burnley,Everton,98747,192290,103914,432830,17761,-1,17349,60551,149519,172782,-1,120202,44683,-1,111234,480455,224967,153673,198826,153133,121599,194164,-1,-1,212319,232826,177815,win,2021/22
Leeds United,Chelsea,437495,222694,149915,193645,219961,55914,221399,200617,155405,450529,-1,80954,-1,-1,228286,180736,102380,135363,-1,82263,91651,225796,85955,-1,184341,176413,66749,lose,2021/22
Tottenham Hotspur,Arsenal,37915,115556,173904,93264,-1,-1,132015,241157,202993,184349,-1,85971,78830,445044,225321,226597,223723,156074,58822,184029,84450,153256,-1,-1,223340,444145,205533,win,2021/22
Everton,Brentford,111234,59949,194164,480455,-1,-1,153133,121599,224967,120250,-1,212319,232826,177815,154561,61810,194010,191866,228044,128295,207283,80607,-1,-1,446008,216646,144485,lose,2021/22
West Ham United,Manchester City,37096,55459,60232,164555,103192,-1,86934,204480,217593,178186,215439,57531,-1,-1,121160,121145,146941,206325,27789,165809,220566,61366,-1,-1,205651,103025,114283,draw,2021/22
Wolverhampton Wanderers,Norwich City,19236,94147,90585,510362,-1,-1,114128,171317,19624,448514,-1,184754,247632,102057,107265,113564,83428,83312,-1,243568,232980,179276,189627,-1,171270,212325,57127,draw,2021/22
Aston Villa,Crystal Palace,98980,199796,101188,149484,199798,-1,122806,230046,84583,184704,-1,178301,84939,-1,105666,55037,57328,244723,209036,232787,232413,66975,-1,-1,82403,231747,-1,draw,2021/22
Arsenal,Brighton and Hove Albion,225321,58822,198869,84450,226597,-1,223340,184029,444145,209289,437742,59966,-1,-1,215059,179268,111478,83299,-1,60307,116216,423649,227127,486672,243016,50175,-1,lose,2021/22
Manchester City,Newcastle United,121160,206325,171314,146941,121145,-1,59859,220566,114283,61366,103955,205651,-1,-1,67089,111773,101148,78916,169359,180974,208706,180135,-1,-1,170137,60689,179018,win,2021/22
Crystal Palace,Arsenal,40836,174874,57328,244723,209036,-1,232787,82403,55037,86417,80146,231747,-1,-1,225321,226597,198869,58822,437626,84450,167199,223340,184029,209289,59966,-1,-1,win,2021/22
Liverpool,Tottenham Hotspur,116535,122798,169187,204716,97032,-1,56979,61558,116643,-1,-1,244731,110979,118748,37915,93264,115556,221632,-1,132015,241157,202993,184349,-1,85971,78830,445044,draw,2021/22
Leicester City,Everton,17745,155569,37642,444463,-1,-1,166989,166477,215413,86881,168580,173515,245419,-1,111234,164511,224967,194164,153133,121599,232826,41823,172632,-1,212319,-1,-1,lose,2021/22
Watford,Leicester City,9089,232391,155651,41338,85624,-1,40387,45268,442335,-1,-1,475168,157775,225702,95463,37642,166477,444463,220627,166989,172780,201666,215413,86881,101668,-1,-1,lose,2021/22
West Ham United,Everton,37096,55459,60232,103192,81012,-1,178186,217593,172841,215439,204480,57531,-1,-1,111234,198826,153673,224967,106611,153133,121599,194164,-1,-1,212319,172632,177815,win,2021/22
